v_alpha, I_out_I
7.414000, -18.553561
7.415000, -18.598247
7.416000, -18.642932
7.417000, -18.687616
7.418000, -18.732299
7.419000, -18.776981
7.420000, -18.821663
7.421000, -18.866343
7.422000, -18.911022
7.423000, -18.955701
7.424000, -19.000378
7.425000, -19.045054
7.426000, -19.089730
7.427000, -19.134404
7.428000, -19.179078
7.429000, -19.223750
7.430000, -19.268422
7.431000, -19.313093
7.432000, -19.357762
7.433000, -19.402431
7.434000, -19.447099
7.435000, -19.491766
7.436000, -19.536431
7.437000, -19.581096
7.438000, -19.625760
7.439000, -19.670423
7.440000, -19.715084
7.441000, -19.759745
7.442000, -19.804405
7.443000, -19.849064
7.444000, -19.893722
7.445000, -19.938379
7.446000, -19.983034
7.447000, -20.027689
7.448000, -20.072343
7.449000, -20.116996
7.450000, -20.161648
7.451000, -20.206298
7.452000, -20.250948
7.453000, -20.295597
7.454000, -20.340244
7.455000, -20.384891
7.456000, -20.429537
7.457000, -20.474181
7.458000, -20.518825
7.459000, -20.563468
7.460000, -20.608109
7.461000, -20.652750
7.462000, -20.697389
7.463000, -20.742027
7.464000, -20.786665
7.465000, -20.831301
7.466000, -20.875936
7.467000, -20.920571
7.468000, -20.965204
7.469000, -21.009836
7.470000, -21.054467
7.471000, -21.099097
7.472000, -21.143726
7.473000, -21.188354
7.474000, -21.232980
7.475000, -21.277606
7.476000, -21.322231
7.477000, -21.366854
7.478000, -21.411477
7.479000, -21.456098
7.480000, -21.500719
7.481000, -21.545338
7.482000, -21.589956
7.483000, -21.634573
7.484000, -21.679189
7.485000, -21.723804
7.486000, -21.768418
7.487000, -21.813031
7.488000, -21.857642
7.489000, -21.902253
7.490000, -21.946862
7.491000, -21.991471
7.492000, -22.036078
7.493000, -22.080684
7.494000, -22.125289
7.495000, -22.169893
7.496000, -22.214495
7.497000, -22.259097
7.498000, -22.303698
7.499000, -22.348297
7.500000, -22.392895
7.501000, -22.437492
7.502000, -22.482088
7.503000, -22.526683
7.504000, -22.571277
7.505000, -22.615870
7.506000, -22.660461
7.507000, -22.705051
7.508000, -22.749641
7.509000, -22.794229
7.510000, -22.838815
7.511000, -22.883401
7.512000, -22.927986
7.513000, -22.972569
7.514000, -23.017151
7.515000, -23.061733
7.516000, -23.106313
7.517000, -23.150891
7.518000, -23.195469
7.519000, -23.240045
7.520000, -23.284621
7.521000, -23.329195
7.522000, -23.373768
7.523000, -23.418340
7.524000, -23.462910
7.525000, -23.507479
7.526000, -23.552048
7.527000, -23.596615
7.528000, -23.641181
7.529000, -23.685745
7.530000, -23.730309
7.531000, -23.774871
7.532000, -23.819432
7.533000, -23.863992
7.534000, -23.908551
7.535000, -23.953108
7.536000, -23.997664
7.537000, -24.042219
7.538000, -24.086773
7.539000, -24.131326
7.540000, -24.175877
7.541000, -24.220427
7.542000, -24.264976
7.543000, -24.309524
7.544000, -24.354071
7.545000, -24.398616
7.546000, -24.443160
7.547000, -24.487703
7.548000, -24.532244
7.549000, -24.576785
7.550000, -24.621324
7.551000, -24.665862
7.552000, -24.710398
7.553000, -24.754934
7.554000, -24.799468
7.555000, -24.844001
7.556000, -24.888533
7.557000, -24.933063
7.558000, -24.977592
7.559000, -25.022120
7.560000, -25.066647
7.561000, -25.111172
7.562000, -25.155696
7.563000, -25.200219
7.564000, -25.244741
7.565000, -25.289261
7.566000, -25.333780
7.567000, -25.378298
7.568000, -25.422814
7.569000, -25.467329
7.570000, -25.511843
7.571000, -25.556356
7.572000, -25.600867
7.573000, -25.645377
7.574000, -25.689886
7.575000, -25.734394
7.576000, -25.778900
7.577000, -25.823405
7.578000, -25.867908
7.579000, -25.912410
7.580000, -25.956911
7.581000, -26.001411
7.582000, -26.045909
7.583000, -26.090406
7.584000, -26.134902
7.585000, -26.179397
7.586000, -26.223890
7.587000, -26.268381
7.588000, -26.312872
7.589000, -26.357361
7.590000, -26.401849
7.591000, -26.446335
7.592000, -26.490820
7.593000, -26.535304
7.594000, -26.579787
7.595000, -26.624268
7.596000, -26.668747
7.597000, -26.713226
7.598000, -26.757703
7.599000, -26.802179
7.600000, -26.846653
7.601000, -26.891126
7.602000, -26.935598
7.603000, -26.980068
7.604000, -27.024537
7.605000, -27.069005
7.606000, -27.113471
7.607000, -27.157936
7.608000, -27.202399
7.609000, -27.246862
7.610000, -27.291322
7.611000, -27.335782
7.612000, -27.380240
7.613000, -27.424696
7.614000, -27.469152
7.615000, -27.513606
7.616000, -27.558058
7.617000, -27.602509
7.618000, -27.646959
7.619000, -27.691407
7.620000, -27.735854
7.621000, -27.780300
7.622000, -27.824744
7.623000, -27.869187
7.624000, -27.913628
7.625000, -27.958068
7.626000, -28.002506
7.627000, -28.046944
7.628000, -28.091379
7.629000, -28.135814
7.630000, -28.180246
7.631000, -28.224678
7.632000, -28.269108
7.633000, -28.313536
7.634000, -28.357964
7.635000, -28.402389
7.636000, -28.446814
7.637000, -28.491237
7.638000, -28.535658
7.639000, -28.580078
7.640000, -28.624497
7.641000, -28.668914
7.642000, -28.713329
7.643000, -28.757744
7.644000, -28.802157
7.645000, -28.846568
7.646000, -28.890978
7.647000, -28.935386
7.648000, -28.979793
7.649000, -29.024199
7.650000, -29.068603
7.651000, -29.113005
7.652000, -29.157406
7.653000, -29.201806
7.654000, -29.246204
7.655000, -29.290601
7.656000, -29.334996
7.657000, -29.379390
7.658000, -29.423782
7.659000, -29.468173
7.660000, -29.512562
7.661000, -29.556950
7.662000, -29.601337
7.663000, -29.645722
7.664000, -29.690105
7.665000, -29.734487
7.666000, -29.778867
7.667000, -29.823246
7.668000, -29.867623
7.669000, -29.911999
7.670000, -29.956374
7.671000, -30.000746
7.672000, -30.045118
7.673000, -30.089488
7.674000, -30.133856
7.675000, -30.178223
7.676000, -30.222588
7.677000, -30.266952
7.678000, -30.311314
7.679000, -30.355675
7.680000, -30.400034
7.681000, -30.444392
7.682000, -30.488748
7.683000, -30.533102
7.684000, -30.577455
7.685000, -30.621807
7.686000, -30.666157
7.687000, -30.710505
7.688000, -30.754852
7.689000, -30.799197
7.690000, -30.843541
7.691000, -30.887883
7.692000, -30.932224
7.693000, -30.976563
7.694000, -31.020901
7.695000, -31.065237
7.696000, -31.109571
7.697000, -31.153904
7.698000, -31.198235
7.699000, -31.242565
7.700000, -31.286893
7.701000, -31.331220
7.702000, -31.375545
7.703000, -31.419868
7.704000, -31.464190
7.705000, -31.508510
7.706000, -31.552829
7.707000, -31.597146
7.708000, -31.641461
7.709000, -31.685775
7.710000, -31.730087
7.711000, -31.774398
7.712000, -31.818707
7.713000, -31.863015
7.714000, -31.907320
7.715000, -31.951625
7.716000, -31.995927
7.717000, -32.040228
7.718000, -32.084528
7.719000, -32.128826
7.720000, -32.173122
7.721000, -32.217417
7.722000, -32.261709
7.723000, -32.306001
7.724000, -32.350291
7.725000, -32.394579
7.726000, -32.438865
7.727000, -32.483150
7.728000, -32.527433
7.729000, -32.571715
7.730000, -32.615994
7.731000, -32.660273
7.732000, -32.704549
7.733000, -32.748824
7.734000, -32.793098
7.735000, -32.837369
7.736000, -32.881639
7.737000, -32.925908
7.738000, -32.970174
7.739000, -33.014439
7.740000, -33.058703
7.741000, -33.102965
7.742000, -33.147225
7.743000, -33.191483
7.744000, -33.235740
7.745000, -33.279995
7.746000, -33.324248
7.747000, -33.368500
7.748000, -33.412750
7.749000, -33.456998
7.750000, -33.501245
7.751000, -33.545490
7.752000, -33.589733
7.753000, -33.633974
7.754000, -33.678214
7.755000, -33.722452
7.756000, -33.766689
7.757000, -33.810924
7.758000, -33.855157
7.759000, -33.899388
7.760000, -33.943618
7.761000, -33.987846
7.762000, -34.032072
7.763000, -34.076297
7.764000, -34.120519
7.765000, -34.164740
7.766000, -34.208960
7.767000, -34.253177
7.768000, -34.297393
7.769000, -34.341608
7.770000, -34.385820
7.771000, -34.430031
7.772000, -34.474240
7.773000, -34.518447
7.774000, -34.562653
7.775000, -34.606856
7.776000, -34.651058
7.777000, -34.695259
7.778000, -34.739457
7.779000, -34.783654
7.780000, -34.827849
7.781000, -34.872042
7.782000, -34.916234
7.783000, -34.960424
7.784000, -35.004612
7.785000, -35.048798
7.786000, -35.092983
7.787000, -35.137165
7.788000, -35.181346
7.789000, -35.225525
7.790000, -35.269703
7.791000, -35.313878
7.792000, -35.358052
7.793000, -35.402224
7.794000, -35.446395
7.795000, -35.490563
7.796000, -35.534730
7.797000, -35.578895
7.798000, -35.623058
7.799000, -35.667219
7.800000, -35.711379
7.801000, -35.755537
7.802000, -35.799693
7.803000, -35.843847
7.804000, -35.887999
7.805000, -35.932150
7.806000, -35.976298
7.807000, -36.020445
7.808000, -36.064590
7.809000, -36.108734
7.810000, -36.152875
7.811000, -36.197015
7.812000, -36.241153
7.813000, -36.285289
7.814000, -36.329423
7.815000, -36.373555
7.816000, -36.417686
7.817000, -36.461814
7.818000, -36.505941
7.819000, -36.550066
7.820000, -36.594189
7.821000, -36.638311
7.822000, -36.682430
7.823000, -36.726548
7.824000, -36.770664
7.825000, -36.814778
7.826000, -36.858890
7.827000, -36.903000
7.828000, -36.947108
7.829000, -36.991215
7.830000, -37.035319
7.831000, -37.079422
7.832000, -37.123523
7.833000, -37.167622
7.834000, -37.211719
7.835000, -37.255815
7.836000, -37.299908
7.837000, -37.344000
7.838000, -37.388089
7.839000, -37.432177
7.840000, -37.476263
7.841000, -37.520347
7.842000, -37.564429
7.843000, -37.608509
7.844000, -37.652588
7.845000, -37.696664
7.846000, -37.740739
7.847000, -37.784811
7.848000, -37.828882
7.849000, -37.872951
7.850000, -37.917018
7.851000, -37.961083
7.852000, -38.005146
7.853000, -38.049207
7.854000, -38.093266
7.855000, -38.137324
7.856000, -38.181379
7.857000, -38.225433
7.858000, -38.269484
7.859000, -38.313534
7.860000, -38.357582
7.861000, -38.401627
7.862000, -38.445671
7.863000, -38.489713
7.864000, -38.533753
7.865000, -38.577791
7.866000, -38.621827
7.867000, -38.665861
7.868000, -38.709894
7.869000, -38.753924
7.870000, -38.797952
7.871000, -38.841979
7.872000, -38.886003
7.873000, -38.930025
7.874000, -38.974046
7.875000, -39.018064
7.876000, -39.062081
7.877000, -39.106096
7.878000, -39.150108
7.879000, -39.194119
7.880000, -39.238127
7.881000, -39.282134
7.882000, -39.326139
7.883000, -39.370142
7.884000, -39.414142
7.885000, -39.458141
7.886000, -39.502138
7.887000, -39.546133
7.888000, -39.590126
7.889000, -39.634116
7.890000, -39.678105
7.891000, -39.722092
7.892000, -39.766077
7.893000, -39.810060
7.894000, -39.854040
7.895000, -39.898019
7.896000, -39.941996
7.897000, -39.985971
7.898000, -40.029944
7.899000, -40.073914
7.900000, -40.117883
7.901000, -40.161850
7.902000, -40.205815
7.903000, -40.249777
7.904000, -40.293738
7.905000, -40.337697
7.906000, -40.381653
7.907000, -40.425608
7.908000, -40.469560
7.909000, -40.513511
7.910000, -40.557459
7.911000, -40.601405
7.912000, -40.645350
7.913000, -40.689292
7.914000, -40.733232
7.915000, -40.777171
7.916000, -40.821107
7.917000, -40.865041
7.918000, -40.908973
7.919000, -40.952903
7.920000, -40.996831
7.921000, -41.040757
7.922000, -41.084680
7.923000, -41.128602
7.924000, -41.172522
7.925000, -41.216439
7.926000, -41.260355
7.927000, -41.304268
7.928000, -41.348180
7.929000, -41.392089
7.930000, -41.435996
7.931000, -41.479901
7.932000, -41.523804
7.933000, -41.567705
7.934000, -41.611604
7.935000, -41.655501
7.936000, -41.699395
7.937000, -41.743288
7.938000, -41.787178
7.939000, -41.831066
7.940000, -41.874953
7.941000, -41.918837
7.942000, -41.962719
7.943000, -42.006599
7.944000, -42.050476
7.945000, -42.094352
7.946000, -42.138225
7.947000, -42.182097
7.948000, -42.225966
7.949000, -42.269833
7.950000, -42.313698
7.951000, -42.357561
7.952000, -42.401422
7.953000, -42.445281
7.954000, -42.489137
7.955000, -42.532991
7.956000, -42.576844
7.957000, -42.620694
7.958000, -42.664542
7.959000, -42.708387
7.960000, -42.752231
7.961000, -42.796072
7.962000, -42.839912
7.963000, -42.883749
7.964000, -42.927584
7.965000, -42.971417
7.966000, -43.015247
7.967000, -43.059076
7.968000, -43.102902
7.969000, -43.146726
7.970000, -43.190548
7.971000, -43.234368
7.972000, -43.278186
7.973000, -43.322001
7.974000, -43.365815
7.975000, -43.409626
7.976000, -43.453435
7.977000, -43.497241
7.978000, -43.541046
7.979000, -43.584848
7.980000, -43.628648
7.981000, -43.672446
7.982000, -43.716242
7.983000, -43.760036
7.984000, -43.803827
7.985000, -43.847616
7.986000, -43.891403
7.987000, -43.935188
7.988000, -43.978970
7.989000, -44.022750
7.990000, -44.066528
7.991000, -44.110304
7.992000, -44.154078
7.993000, -44.197849
7.994000, -44.241619
7.995000, -44.285386
7.996000, -44.329150
7.997000, -44.372913
7.998000, -44.416673
7.999000, -44.460431
8.000000, -44.504187
8.001000, -44.547940
8.002000, -44.591692
8.003000, -44.635441
8.004000, -44.679187
8.005000, -44.722932
8.006000, -44.766674
8.007000, -44.810414
8.008000, -44.854152
8.009000, -44.897888
8.010000, -44.941621
8.011000, -44.985352
8.012000, -45.029081
8.013000, -45.072807
8.014000, -45.116531
8.015000, -45.160253
8.016000, -45.203973
8.017000, -45.247690
8.018000, -45.291406
8.019000, -45.335118
8.020000, -45.378829
8.021000, -45.422537
8.022000, -45.466243
8.023000, -45.509947
8.024000, -45.553648
8.025000, -45.597347
8.026000, -45.641044
8.027000, -45.684739
8.028000, -45.728431
8.029000, -45.772121
8.030000, -45.815808
8.031000, -45.859494
8.032000, -45.903177
8.033000, -45.946857
8.034000, -45.990536
8.035000, -46.034212
8.036000, -46.077885
8.037000, -46.121557
8.038000, -46.165226
8.039000, -46.208893
8.040000, -46.252557
8.041000, -46.296219
8.042000, -46.339879
8.043000, -46.383536
8.044000, -46.427191
8.045000, -46.470844
8.046000, -46.514495
8.047000, -46.558143
8.048000, -46.601788
8.049000, -46.645432
8.050000, -46.689073
8.051000, -46.732711
8.052000, -46.776348
8.053000, -46.819982
8.054000, -46.863613
8.055000, -46.907243
8.056000, -46.950870
8.057000, -46.994494
8.058000, -47.038116
8.059000, -47.081736
8.060000, -47.125353
8.061000, -47.168969
8.062000, -47.212581
8.063000, -47.256191
8.064000, -47.299799
8.065000, -47.343405
8.066000, -47.387008
8.067000, -47.430609
8.068000, -47.474207
8.069000, -47.517803
8.070000, -47.561397
8.071000, -47.604988
8.072000, -47.648577
8.073000, -47.692163
8.074000, -47.735747
8.075000, -47.779329
8.076000, -47.822908
8.077000, -47.866485
8.078000, -47.910059
8.079000, -47.953631
8.080000, -47.997201
8.081000, -48.040768
8.082000, -48.084333
8.083000, -48.127895
8.084000, -48.171455
8.085000, -48.215012
8.086000, -48.258567
8.087000, -48.302120
8.088000, -48.345670
8.089000, -48.389218
8.090000, -48.432763
8.091000, -48.476306
8.092000, -48.519846
8.093000, -48.563384
8.094000, -48.606920
8.095000, -48.650453
8.096000, -48.693983
8.097000, -48.737511
8.098000, -48.781037
8.099000, -48.824560
8.100000, -48.868081
8.101000, -48.911600
8.102000, -48.955115
8.103000, -48.998629
8.104000, -49.042140
8.105000, -49.085648
8.106000, -49.129154
8.107000, -49.172658
8.108000, -49.216159
8.109000, -49.259657
8.110000, -49.303153
8.111000, -49.346647
8.112000, -49.390138
8.113000, -49.433627
8.114000, -49.477113
8.115000, -49.520597
8.116000, -49.564078
8.117000, -49.607556
8.118000, -49.651033
8.119000, -49.694506
8.120000, -49.737977
8.121000, -49.781446
8.122000, -49.824912
8.123000, -49.868376
8.124000, -49.911837
8.125000, -49.955296
8.126000, -49.998752
8.127000, -50.042205
8.128000, -50.085656
8.129000, -50.129105
8.130000, -50.172551
8.131000, -50.215994
8.132000, -50.259435
8.133000, -50.302874
8.134000, -50.346310
8.135000, -50.389743
8.136000, -50.433174
8.137000, -50.476602
8.138000, -50.520028
8.139000, -50.563451
8.140000, -50.606872
8.141000, -50.650290
8.142000, -50.693705
8.143000, -50.737118
8.144000, -50.780529
8.145000, -50.823937
8.146000, -50.867342
8.147000, -50.910745
8.148000, -50.954145
8.149000, -50.997543
8.150000, -51.040938
8.151000, -51.084330
8.152000, -51.127720
8.153000, -51.171108
8.154000, -51.214492
8.155000, -51.257875
8.156000, -51.301254
8.157000, -51.344631
8.158000, -51.388006
8.159000, -51.431378
8.160000, -51.474747
8.161000, -51.518114
8.162000, -51.561478
8.163000, -51.604839
8.164000, -51.648198
8.165000, -51.691554
8.166000, -51.734908
8.167000, -51.778259
8.168000, -51.821608
8.169000, -51.864953
8.170000, -51.908297
8.171000, -51.951637
8.172000, -51.994975
8.173000, -52.038311
8.174000, -52.081644
8.175000, -52.124974
8.176000, -52.168301
8.177000, -52.211626
8.178000, -52.254948
8.179000, -52.298268
8.180000, -52.341585
8.181000, -52.384900
8.182000, -52.428211
8.183000, -52.471520
8.184000, -52.514827
8.185000, -52.558131
8.186000, -52.601432
8.187000, -52.644730
8.188000, -52.688026
8.189000, -52.731319
8.190000, -52.774610
8.191000, -52.817898
8.192000, -52.861183
8.193000, -52.904466
8.194000, -52.947746
8.195000, -52.991023
8.196000, -53.034297
8.197000, -53.077569
8.198000, -53.120839
8.199000, -53.164105
8.200000, -53.207369
8.201000, -53.250630
8.202000, -53.293889
8.203000, -53.337145
8.204000, -53.380398
8.205000, -53.423648
8.206000, -53.466896
8.207000, -53.510141
8.208000, -53.553384
8.209000, -53.596623
8.210000, -53.639860
8.211000, -53.683095
8.212000, -53.726326
8.213000, -53.769555
8.214000, -53.812781
8.215000, -53.856005
8.216000, -53.899226
8.217000, -53.942444
8.218000, -53.985659
8.219000, -54.028872
8.220000, -54.072081
8.221000, -54.115289
8.222000, -54.158493
8.223000, -54.201695
8.224000, -54.244894
8.225000, -54.288090
8.226000, -54.331283
8.227000, -54.374474
8.228000, -54.417662
8.229000, -54.460848
8.230000, -54.504030
8.231000, -54.547210
8.232000, -54.590387
8.233000, -54.633561
8.234000, -54.676733
8.235000, -54.719902
8.236000, -54.763068
8.237000, -54.806231
8.238000, -54.849392
8.239000, -54.892550
8.240000, -54.935705
8.241000, -54.978857
8.242000, -55.022006
8.243000, -55.065153
8.244000, -55.108297
8.245000, -55.151438
8.246000, -55.194577
8.247000, -55.237712
8.248000, -55.280845
8.249000, -55.323975
8.250000, -55.367102
8.251000, -55.410227
8.252000, -55.453348
8.253000, -55.496467
8.254000, -55.539583
8.255000, -55.582697
8.256000, -55.625807
8.257000, -55.668915
8.258000, -55.712020
8.259000, -55.755122
8.260000, -55.798221
8.261000, -55.841318
8.262000, -55.884411
8.263000, -55.927502
8.264000, -55.970590
8.265000, -56.013675
8.266000, -56.056758
8.267000, -56.099837
8.268000, -56.142914
8.269000, -56.185988
8.270000, -56.229059
8.271000, -56.272127
8.272000, -56.315193
8.273000, -56.358255
8.274000, -56.401315
8.275000, -56.444372
8.276000, -56.487426
8.277000, -56.530477
8.278000, -56.573526
8.279000, -56.616571
8.280000, -56.659614
8.281000, -56.702654
8.282000, -56.745691
8.283000, -56.788725
8.284000, -56.831756
8.285000, -56.874785
8.286000, -56.917810
8.287000, -56.960833
8.288000, -57.003852
8.289000, -57.046869
8.290000, -57.089883
8.291000, -57.132895
8.292000, -57.175903
8.293000, -57.218908
8.294000, -57.261911
8.295000, -57.304911
8.296000, -57.347907
8.297000, -57.390901
8.298000, -57.433892
8.299000, -57.476880
8.300000, -57.519865
8.301000, -57.562848
8.302000, -57.605827
8.303000, -57.648804
8.304000, -57.691777
8.305000, -57.734748
8.306000, -57.777716
8.307000, -57.820681
8.308000, -57.863643
8.309000, -57.906602
8.310000, -57.949558
8.311000, -57.992511
8.312000, -58.035461
8.313000, -58.078409
8.314000, -58.121353
8.315000, -58.164295
8.316000, -58.207233
8.317000, -58.250169
8.318000, -58.293102
8.319000, -58.336032
8.320000, -58.378958
8.321000, -58.421882
8.322000, -58.464803
8.323000, -58.507721
8.324000, -58.550636
8.325000, -58.593549
8.326000, -58.636458
8.327000, -58.679364
8.328000, -58.722267
8.329000, -58.765168
8.330000, -58.808065
8.331000, -58.850959
8.332000, -58.893851
8.333000, -58.936739
8.334000, -58.979625
8.335000, -59.022507
8.336000, -59.065387
8.337000, -59.108264
8.338000, -59.151137
8.339000, -59.194008
8.340000, -59.236876
8.341000, -59.279740
8.342000, -59.322602
8.343000, -59.365461
8.344000, -59.408316
8.345000, -59.451169
8.346000, -59.494019
8.347000, -59.536866
8.348000, -59.579709
8.349000, -59.622550
8.350000, -59.665388
8.351000, -59.708222
8.352000, -59.751054
8.353000, -59.793883
8.354000, -59.836709
8.355000, -59.879531
8.356000, -59.922351
8.357000, -59.965168
8.358000, -60.007981
8.359000, -60.050792
8.360000, -60.093599
8.361000, -60.136404
8.362000, -60.179206
8.363000, -60.222004
8.364000, -60.264800
8.365000, -60.307592
8.366000, -60.350381
8.367000, -60.393168
8.368000, -60.435951
8.369000, -60.478731
8.370000, -60.521509
8.371000, -60.564283
8.372000, -60.607054
8.373000, -60.649822
8.374000, -60.692587
8.375000, -60.735349
8.376000, -60.778108
8.377000, -60.820864
8.378000, -60.863617
8.379000, -60.906366
8.380000, -60.949113
8.381000, -60.991857
8.382000, -61.034597
8.383000, -61.077335
8.384000, -61.120069
8.385000, -61.162800
8.386000, -61.205528
8.387000, -61.248254
8.388000, -61.290976
8.389000, -61.333695
8.390000, -61.376410
8.391000, -61.419123
8.392000, -61.461833
8.393000, -61.504540
8.394000, -61.547243
8.395000, -61.589943
8.396000, -61.632641
8.397000, -61.675335
8.398000, -61.718026
8.399000, -61.760714
8.400000, -61.803399
8.401000, -61.846081
8.402000, -61.888759
8.403000, -61.931435
8.404000, -61.974107
8.405000, -62.016777
8.406000, -62.059443
8.407000, -62.102106
8.408000, -62.144766
8.409000, -62.187422
8.410000, -62.230076
8.411000, -62.272727
8.412000, -62.315374
8.413000, -62.358018
8.414000, -62.400659
8.415000, -62.443297
8.416000, -62.485932
8.417000, -62.528564
8.418000, -62.571192
8.419000, -62.613818
8.420000, -62.656440
8.421000, -62.699059
8.422000, -62.741675
8.423000, -62.784288
8.424000, -62.826897
8.425000, -62.869504
8.426000, -62.912107
8.427000, -62.954707
8.428000, -62.997304
8.429000, -63.039898
8.430000, -63.082488
8.431000, -63.125076
8.432000, -63.167660
8.433000, -63.210241
8.434000, -63.252819
8.435000, -63.295393
8.436000, -63.337965
8.437000, -63.380533
8.438000, -63.423098
8.439000, -63.465660
8.440000, -63.508219
8.441000, -63.550774
8.442000, -63.593327
8.443000, -63.635876
8.444000, -63.678422
8.445000, -63.720964
8.446000, -63.763504
8.447000, -63.806040
8.448000, -63.848573
8.449000, -63.891103
8.450000, -63.933630
8.451000, -63.976153
8.452000, -64.018673
8.453000, -64.061190
8.454000, -64.103704
8.455000, -64.146215
8.456000, -64.188722
8.457000, -64.231226
8.458000, -64.273727
8.459000, -64.316224
8.460000, -64.358719
8.461000, -64.401210
8.462000, -64.443698
8.463000, -64.486182
8.464000, -64.528664
8.465000, -64.571142
8.466000, -64.613617
8.467000, -64.656088
8.468000, -64.698557
8.469000, -64.741022
8.470000, -64.783484
8.471000, -64.825942
8.472000, -64.868398
8.473000, -64.910850
8.474000, -64.953298
8.475000, -64.995744
8.476000, -65.038186
8.477000, -65.080625
8.478000, -65.123061
8.479000, -65.165493
8.480000, -65.207922
8.481000, -65.250348
8.482000, -65.292771
8.483000, -65.335190
8.484000, -65.377606
8.485000, -65.420019
8.486000, -65.462428
8.487000, -65.504834
8.488000, -65.547237
8.489000, -65.589636
8.490000, -65.632033
8.491000, -65.674425
8.492000, -65.716815
8.493000, -65.759201
8.494000, -65.801584
8.495000, -65.843964
8.496000, -65.886340
8.497000, -65.928713
8.498000, -65.971083
8.499000, -66.013449
8.500000, -66.055812
8.501000, -66.098172
8.502000, -66.140529
8.503000, -66.182882
8.504000, -66.225231
8.505000, -66.267578
8.506000, -66.309921
8.507000, -66.352260
8.508000, -66.394597
8.509000, -66.436930
8.510000, -66.479260
8.511000, -66.521586
8.512000, -66.563909
8.513000, -66.606229
8.514000, -66.648545
8.515000, -66.690858
8.516000, -66.733167
8.517000, -66.775474
8.518000, -66.817776
8.519000, -66.860076
8.520000, -66.902372
8.521000, -66.944665
8.522000, -66.986954
8.523000, -67.029240
8.524000, -67.071523
8.525000, -67.113802
8.526000, -67.156078
8.527000, -67.198350
8.528000, -67.240619
8.529000, -67.282885
8.530000, -67.325148
8.531000, -67.367406
8.532000, -67.409662
8.533000, -67.451914
8.534000, -67.494163
8.535000, -67.536408
8.536000, -67.578650
8.537000, -67.620889
8.538000, -67.663124
8.539000, -67.705356
8.540000, -67.747584
8.541000, -67.789809
8.542000, -67.832030
8.543000, -67.874249
8.544000, -67.916463
8.545000, -67.958675
8.546000, -68.000882
8.547000, -68.043087
8.548000, -68.085288
8.549000, -68.127485
8.550000, -68.169679
8.551000, -68.211870
8.552000, -68.254057
8.553000, -68.296241
8.554000, -68.338422
8.555000, -68.380599
8.556000, -68.422772
8.557000, -68.464942
8.558000, -68.507109
8.559000, -68.549272
8.560000, -68.591432
8.561000, -68.633588
8.562000, -68.675741
8.563000, -68.717890
8.564000, -68.760036
8.565000, -68.802178
8.566000, -68.844317
8.567000, -68.886453
8.568000, -68.928585
8.569000, -68.970713
8.570000, -69.012838
8.571000, -69.054960
8.572000, -69.097078
8.573000, -69.139193
8.574000, -69.181304
8.575000, -69.223411
8.576000, -69.265516
8.577000, -69.307616
8.578000, -69.349714
8.579000, -69.391807
8.580000, -69.433897
8.581000, -69.475984
8.582000, -69.518067
8.583000, -69.560147
8.584000, -69.602223
8.585000, -69.644296
8.586000, -69.686365
8.587000, -69.728431
8.588000, -69.770493
8.589000, -69.812552
8.590000, -69.854607
8.591000, -69.896659
8.592000, -69.938707
8.593000, -69.980751
8.594000, -70.022792
8.595000, -70.064830
8.596000, -70.106864
8.597000, -70.148895
8.598000, -70.190921
8.599000, -70.232945
8.600000, -70.274965
8.601000, -70.316981
8.602000, -70.358994
8.603000, -70.401003
8.604000, -70.443009
8.605000, -70.485011
8.606000, -70.527010
8.607000, -70.569005
8.608000, -70.610996
8.609000, -70.652984
8.610000, -70.694969
8.611000, -70.736950
8.612000, -70.778927
8.613000, -70.820901
8.614000, -70.862871
8.615000, -70.904837
8.616000, -70.946800
8.617000, -70.988760
8.618000, -71.030716
8.619000, -71.072668
8.620000, -71.114617
8.621000, -71.156562
8.622000, -71.198503
8.623000, -71.240441
8.624000, -71.282376
8.625000, -71.324307
8.626000, -71.366234
8.627000, -71.408157
8.628000, -71.450077
8.629000, -71.491994
8.630000, -71.533907
8.631000, -71.575816
8.632000, -71.617721
8.633000, -71.659623
8.634000, -71.701522
8.635000, -71.743417
8.636000, -71.785308
8.637000, -71.827195
8.638000, -71.869079
8.639000, -71.910960
8.640000, -71.952836
8.641000, -71.994709
8.642000, -72.036579
8.643000, -72.078445
8.644000, -72.120307
8.645000, -72.162165
8.646000, -72.204020
8.647000, -72.245872
8.648000, -72.287719
8.649000, -72.329563
8.650000, -72.371404
8.651000, -72.413240
8.652000, -72.455073
8.653000, -72.496903
8.654000, -72.538729
8.655000, -72.580551
8.656000, -72.622369
8.657000, -72.664184
8.658000, -72.705995
8.659000, -72.747803
8.660000, -72.789606
8.661000, -72.831407
8.662000, -72.873203
8.663000, -72.914996
8.664000, -72.956785
8.665000, -72.998571
8.666000, -73.040352
8.667000, -73.082131
8.668000, -73.123905
8.669000, -73.165676
8.670000, -73.207443
8.671000, -73.249206
8.672000, -73.290966
8.673000, -73.332722
8.674000, -73.374474
8.675000, -73.416223
8.676000, -73.457968
8.677000, -73.499709
8.678000, -73.541447
8.679000, -73.583180
8.680000, -73.624911
8.681000, -73.666637
8.682000, -73.708360
8.683000, -73.750079
8.684000, -73.791794
