v_alpha, I_out_I
7.446000, -219.983034
7.447000, -220.027689
7.448000, -220.072343
7.449000, -220.116996
7.450000, -220.161648
7.451000, -220.206298
7.452000, -220.250948
7.453000, -220.295597
7.454000, -220.340244
7.455000, -220.384891
7.456000, -220.429537
7.457000, -220.474181
7.458000, -220.518825
7.459000, -220.563468
7.460000, -220.608109
7.461000, -220.652750
7.462000, -220.697389
7.463000, -220.742027
7.464000, -220.786665
7.465000, -220.831301
7.466000, -220.875936
7.467000, -220.920571
7.468000, -220.965204
7.469000, -221.009836
7.470000, -221.054467
7.471000, -221.099097
7.472000, -221.143726
7.473000, -221.188354
7.474000, -221.232980
7.475000, -221.277606
7.476000, -221.322231
7.477000, -221.366854
7.478000, -221.411477
7.479000, -221.456098
7.480000, -221.500719
7.481000, -221.545338
7.482000, -221.589956
7.483000, -221.634573
7.484000, -221.679189
7.485000, -221.723804
7.486000, -221.768418
7.487000, -221.813031
7.488000, -221.857642
7.489000, -221.902253
7.490000, -221.946862
7.491000, -221.991471
7.492000, -222.036078
7.493000, -222.080684
7.494000, -222.125289
7.495000, -222.169893
7.496000, -222.214495
7.497000, -222.259097
7.498000, -222.303698
7.499000, -222.348297
7.500000, -222.392895
7.501000, -222.437492
7.502000, -222.482088
7.503000, -222.526683
7.504000, -222.571277
7.505000, -222.615870
7.506000, -222.660461
7.507000, -222.705051
7.508000, -222.749641
7.509000, -222.794229
7.510000, -222.838815
7.511000, -222.883401
7.512000, -222.927986
7.513000, -222.972569
7.514000, -223.017151
7.515000, -223.061733
7.516000, -223.106313
7.517000, -223.150891
7.518000, -223.195469
7.519000, -223.240045
7.520000, -223.284621
7.521000, -223.329195
7.522000, -223.373768
7.523000, -223.418340
7.524000, -223.462910
7.525000, -223.507479
7.526000, -223.552048
7.527000, -223.596615
7.528000, -223.641181
7.529000, -223.685745
7.530000, -223.730309
7.531000, -223.774871
7.532000, -223.819432
7.533000, -223.863992
7.534000, -223.908551
7.535000, -223.953108
7.536000, -223.997664
7.537000, -224.042219
7.538000, -224.086773
7.539000, -224.131326
7.540000, -224.175877
7.541000, -224.220427
7.542000, -224.264976
7.543000, -224.309524
7.544000, -224.354071
7.545000, -224.398616
7.546000, -224.443160
7.547000, -224.487703
7.548000, -224.532244
7.549000, -224.576785
7.550000, -224.621324
7.551000, -224.665862
7.552000, -224.710398
7.553000, -224.754934
7.554000, -224.799468
7.555000, -224.844001
7.556000, -224.888533
7.557000, -224.933063
7.558000, -224.977592
7.559000, -225.022120
7.560000, -225.066647
7.561000, -225.111172
7.562000, -225.155696
7.563000, -225.200219
7.564000, -225.244741
7.565000, -225.289261
7.566000, -225.333780
7.567000, -225.378298
7.568000, -225.422814
7.569000, -225.467329
7.570000, -225.511843
7.571000, -225.556356
7.572000, -225.600867
7.573000, -225.645377
7.574000, -225.689886
7.575000, -225.734394
7.576000, -225.778900
7.577000, -225.823405
7.578000, -225.867908
7.579000, -225.912410
7.580000, -225.956911
7.581000, -226.001411
7.582000, -226.045909
7.583000, -226.090406
7.584000, -226.134902
7.585000, -226.179397
7.586000, -226.223890
7.587000, -226.268381
7.588000, -226.312872
7.589000, -226.357361
7.590000, -226.401849
7.591000, -226.446335
7.592000, -226.490820
7.593000, -226.535304
7.594000, -226.579787
7.595000, -226.624268
7.596000, -226.668747
7.597000, -226.713226
7.598000, -226.757703
7.599000, -226.802179
7.600000, -226.846653
7.601000, -226.891126
7.602000, -226.935598
7.603000, -226.980068
7.604000, -227.024537
7.605000, -227.069005
7.606000, -227.113471
7.607000, -227.157936
7.608000, -227.202399
7.609000, -227.246862
7.610000, -227.291322
7.611000, -227.335782
7.612000, -227.380240
7.613000, -227.424696
7.614000, -227.469152
7.615000, -227.513606
7.616000, -227.558058
7.617000, -227.602509
7.618000, -227.646959
7.619000, -227.691407
7.620000, -227.735854
7.621000, -227.780300
7.622000, -227.824744
7.623000, -227.869187
7.624000, -227.913628
7.625000, -227.958068
7.626000, -228.002506
7.627000, -228.046944
7.628000, -228.091379
7.629000, -228.135814
7.630000, -228.180246
7.631000, -228.224678
7.632000, -228.269108
7.633000, -228.313536
7.634000, -228.357964
7.635000, -228.402389
7.636000, -228.446814
7.637000, -228.491237
7.638000, -228.535658
7.639000, -228.580078
7.640000, -228.624497
7.641000, -228.668914
7.642000, -228.713329
7.643000, -228.757744
7.644000, -228.802157
7.645000, -228.846568
7.646000, -228.890978
7.647000, -228.935386
7.648000, -228.979793
7.649000, -229.024199
7.650000, -229.068603
7.651000, -229.113005
7.652000, -229.157406
7.653000, -229.201806
7.654000, -229.246204
7.655000, -229.290601
7.656000, -229.334996
7.657000, -229.379390
7.658000, -229.423782
7.659000, -229.468173
7.660000, -229.512562
7.661000, -229.556950
7.662000, -229.601337
7.663000, -229.645722
7.664000, -229.690105
7.665000, -229.734487
7.666000, -229.778867
7.667000, -229.823246
7.668000, -229.867623
7.669000, -229.911999
7.670000, -229.956374
7.671000, -230.000746
7.672000, -230.045118
7.673000, -230.089488
7.674000, -230.133856
7.675000, -230.178223
7.676000, -230.222588
7.677000, -230.266952
7.678000, -230.311314
7.679000, -230.355675
7.680000, -230.400034
7.681000, -230.444392
7.682000, -230.488748
7.683000, -230.533102
7.684000, -230.577455
7.685000, -230.621807
7.686000, -230.666157
7.687000, -230.710505
7.688000, -230.754852
7.689000, -230.799197
7.690000, -230.843541
7.691000, -230.887883
7.692000, -230.932224
7.693000, -230.976563
7.694000, -231.020901
7.695000, -231.065237
7.696000, -231.109571
7.697000, -231.153904
7.698000, -231.198235
7.699000, -231.242565
7.700000, -231.286893
7.701000, -231.331220
7.702000, -231.375545
7.703000, -231.419868
7.704000, -231.464190
7.705000, -231.508510
7.706000, -231.552829
7.707000, -231.597146
7.708000, -231.641461
7.709000, -231.685775
7.710000, -231.730087
7.711000, -231.774398
7.712000, -231.818707
7.713000, -231.863015
7.714000, -231.907320
7.715000, -231.951625
7.716000, -231.995927
7.717000, -232.040228
7.718000, -232.084528
7.719000, -232.128826
7.720000, -232.173122
7.721000, -232.217417
7.722000, -232.261709
7.723000, -232.306001
7.724000, -232.350291
7.725000, -232.394579
7.726000, -232.438865
7.727000, -232.483150
7.728000, -232.527433
7.729000, -232.571715
7.730000, -232.615994
7.731000, -232.660273
7.732000, -232.704549
7.733000, -232.748824
7.734000, -232.793098
7.735000, -232.837369
7.736000, -232.881639
7.737000, -232.925908
7.738000, -232.970174
7.739000, -233.014439
7.740000, -233.058703
7.741000, -233.102965
7.742000, -233.147225
7.743000, -233.191483
7.744000, -233.235740
7.745000, -233.279995
7.746000, -233.324248
7.747000, -233.368500
7.748000, -233.412750
7.749000, -233.456998
7.750000, -233.501245
7.751000, -233.545490
7.752000, -233.589733
7.753000, -233.633974
7.754000, -233.678214
7.755000, -233.722452
7.756000, -233.766689
7.757000, -233.810924
7.758000, -233.855157
7.759000, -233.899388
7.760000, -233.943618
7.761000, -233.987846
7.762000, -234.032072
7.763000, -234.076297
7.764000, -234.120519
7.765000, -234.164740
7.766000, -234.208960
7.767000, -234.253177
7.768000, -234.297393
7.769000, -234.341608
7.770000, -234.385820
7.771000, -234.430031
7.772000, -234.474240
7.773000, -234.518447
7.774000, -234.562653
7.775000, -234.606856
7.776000, -234.651058
7.777000, -234.695259
7.778000, -234.739457
7.779000, -234.783654
7.780000, -234.827849
7.781000, -234.872042
7.782000, -234.916234
7.783000, -234.960424
7.784000, -235.004612
7.785000, -235.048798
7.786000, -235.092983
7.787000, -235.137165
7.788000, -235.181346
7.789000, -235.225525
7.790000, -235.269703
7.791000, -235.313878
7.792000, -235.358052
7.793000, -235.402224
7.794000, -235.446395
7.795000, -235.490563
7.796000, -235.534730
7.797000, -235.578895
7.798000, -235.623058
7.799000, -235.667219
7.800000, -235.711379
7.801000, -235.755537
7.802000, -235.799693
7.803000, -235.843847
7.804000, -235.887999
7.805000, -235.932150
7.806000, -235.976298
7.807000, -236.020445
7.808000, -236.064590
7.809000, -236.108734
7.810000, -236.152875
7.811000, -236.197015
7.812000, -236.241153
7.813000, -236.285289
7.814000, -236.329423
7.815000, -236.373555
7.816000, -236.417686
7.817000, -236.461814
7.818000, -236.505941
7.819000, -236.550066
7.820000, -236.594189
7.821000, -236.638311
7.822000, -236.682430
7.823000, -236.726548
7.824000, -236.770664
7.825000, -236.814778
7.826000, -236.858890
7.827000, -236.903000
7.828000, -236.947108
7.829000, -236.991215
7.830000, -237.035319
7.831000, -237.079422
7.832000, -237.123523
7.833000, -237.167622
7.834000, -237.211719
7.835000, -237.255815
7.836000, -237.299908
7.837000, -237.344000
7.838000, -237.388089
7.839000, -237.432177
7.840000, -237.476263
7.841000, -237.520347
7.842000, -237.564429
7.843000, -237.608509
7.844000, -237.652588
7.845000, -237.696664
7.846000, -237.740739
7.847000, -237.784811
7.848000, -237.828882
7.849000, -237.872951
7.850000, -237.917018
7.851000, -237.961083
7.852000, -238.005146
7.853000, -238.049207
7.854000, -238.093266
7.855000, -238.137324
7.856000, -238.181379
7.857000, -238.225433
7.858000, -238.269484
7.859000, -238.313534
7.860000, -238.357582
7.861000, -238.401627
7.862000, -238.445671
7.863000, -238.489713
7.864000, -238.533753
7.865000, -238.577791
7.866000, -238.621827
7.867000, -238.665861
7.868000, -238.709894
7.869000, -238.753924
7.870000, -238.797952
7.871000, -238.841979
7.872000, -238.886003
7.873000, -238.930025
7.874000, -238.974046
7.875000, -239.018064
7.876000, -239.062081
7.877000, -239.106096
7.878000, -239.150108
7.879000, -239.194119
7.880000, -239.238127
7.881000, -239.282134
7.882000, -239.326139
7.883000, -239.370142
7.884000, -239.414142
7.885000, -239.458141
7.886000, -239.502138
7.887000, -239.546133
7.888000, -239.590126
7.889000, -239.634116
7.890000, -239.678105
7.891000, -239.722092
7.892000, -239.766077
7.893000, -239.810060
7.894000, -239.854040
7.895000, -239.898019
7.896000, -239.941996
7.897000, -239.985971
7.898000, -240.029944
7.899000, -240.073914
7.900000, -240.117883
7.901000, -240.161850
7.902000, -240.205815
7.903000, -240.249777
7.904000, -240.293738
7.905000, -240.337697
7.906000, -240.381653
7.907000, -240.425608
7.908000, -240.469560
7.909000, -240.513511
7.910000, -240.557459
7.911000, -240.601405
7.912000, -240.645350
7.913000, -240.689292
7.914000, -240.733232
7.915000, -240.777171
7.916000, -240.821107
7.917000, -240.865041
7.918000, -240.908973
7.919000, -240.952903
7.920000, -240.996831
7.921000, -241.040757
7.922000, -241.084680
7.923000, -241.128602
7.924000, -241.172522
7.925000, -241.216439
7.926000, -241.260355
7.927000, -241.304268
7.928000, -241.348180
7.929000, -241.392089
7.930000, -241.435996
7.931000, -241.479901
7.932000, -241.523804
7.933000, -241.567705
7.934000, -241.611604
7.935000, -241.655501
7.936000, -241.699395
7.937000, -241.743288
7.938000, -241.787178
7.939000, -241.831066
7.940000, -241.874953
7.941000, -241.918837
7.942000, -241.962719
7.943000, -242.006599
7.944000, -242.050476
7.945000, -242.094352
7.946000, -242.138225
7.947000, -242.182097
7.948000, -242.225966
7.949000, -242.269833
7.950000, -242.313698
7.951000, -242.357561
7.952000, -242.401422
7.953000, -242.445281
7.954000, -242.489137
7.955000, -242.532991
7.956000, -242.576844
7.957000, -242.620694
7.958000, -242.664542
7.959000, -242.708387
7.960000, -242.752231
7.961000, -242.796072
7.962000, -242.839912
7.963000, -242.883749
7.964000, -242.927584
7.965000, -242.971417
7.966000, -243.015247
7.967000, -243.059076
7.968000, -243.102902
7.969000, -243.146726
7.970000, -243.190548
7.971000, -243.234368
7.972000, -243.278186
7.973000, -243.322001
7.974000, -243.365815
7.975000, -243.409626
7.976000, -243.453435
7.977000, -243.497241
7.978000, -243.541046
7.979000, -243.584848
7.980000, -243.628648
7.981000, -243.672446
7.982000, -243.716242
7.983000, -243.760036
7.984000, -243.803827
7.985000, -243.847616
7.986000, -243.891403
7.987000, -243.935188
7.988000, -243.978970
7.989000, -244.022750
7.990000, -244.066528
7.991000, -244.110304
7.992000, -244.154078
7.993000, -244.197849
7.994000, -244.241619
7.995000, -244.285386
7.996000, -244.329150
7.997000, -244.372913
7.998000, -244.416673
7.999000, -244.460431
8.000000, -244.504187
8.001000, -244.547940
8.002000, -244.591692
8.003000, -244.635441
8.004000, -244.679187
8.005000, -244.722932
8.006000, -244.766674
8.007000, -244.810414
8.008000, -244.854152
8.009000, -244.897888
8.010000, -244.941621
8.011000, -244.985352
8.012000, -245.029081
8.013000, -245.072807
8.014000, -245.116531
8.015000, -245.160253
8.016000, -245.203973
8.017000, -245.247690
8.018000, -245.291406
8.019000, -245.335118
8.020000, -245.378829
8.021000, -245.422537
8.022000, -245.466243
8.023000, -245.509947
8.024000, -245.553648
8.025000, -245.597347
8.026000, -245.641044
8.027000, -245.684739
8.028000, -245.728431
8.029000, -245.772121
8.030000, -245.815808
8.031000, -245.859494
8.032000, -245.903177
8.033000, -245.946857
8.034000, -245.990536
8.035000, -246.034212
8.036000, -246.077885
8.037000, -246.121557
8.038000, -246.165226
8.039000, -246.208893
8.040000, -246.252557
8.041000, -246.296219
8.042000, -246.339879
8.043000, -246.383536
8.044000, -246.427191
8.045000, -246.470844
8.046000, -246.514495
8.047000, -246.558143
8.048000, -246.601788
8.049000, -246.645432
8.050000, -246.689073
8.051000, -246.732711
8.052000, -246.776348
8.053000, -246.819982
8.054000, -246.863613
8.055000, -246.907243
8.056000, -246.950870
8.057000, -246.994494
8.058000, -247.038116
8.059000, -247.081736
8.060000, -247.125353
8.061000, -247.168969
8.062000, -247.212581
8.063000, -247.256191
8.064000, -247.299799
8.065000, -247.343405
8.066000, -247.387008
8.067000, -247.430609
8.068000, -247.474207
8.069000, -247.517803
8.070000, -247.561397
8.071000, -247.604988
8.072000, -247.648577
8.073000, -247.692163
8.074000, -247.735747
8.075000, -247.779329
8.076000, -247.822908
8.077000, -247.866485
8.078000, -247.910059
8.079000, -247.953631
8.080000, -247.997201
8.081000, -248.040768
8.082000, -248.084333
8.083000, -248.127895
8.084000, -248.171455
8.085000, -248.215012
8.086000, -248.258567
8.087000, -248.302120
8.088000, -248.345670
8.089000, -248.389218
8.090000, -248.432763
8.091000, -248.476306
8.092000, -248.519846
8.093000, -248.563384
8.094000, -248.606920
8.095000, -248.650453
8.096000, -248.693983
8.097000, -248.737511
8.098000, -248.781037
8.099000, -248.824560
8.100000, -248.868081
8.101000, -248.911600
8.102000, -248.955115
8.103000, -248.998629
8.104000, -249.042140
8.105000, -249.085648
8.106000, -249.129154
8.107000, -249.172658
8.108000, -249.216159
8.109000, -249.259657
8.110000, -249.303153
8.111000, -249.346647
8.112000, -249.390138
8.113000, -249.433627
8.114000, -249.477113
8.115000, -249.520597
8.116000, -249.564078
8.117000, -249.607556
8.118000, -249.651033
8.119000, -249.694506
8.120000, -249.737977
8.121000, -249.781446
8.122000, -249.824912
8.123000, -249.868376
8.124000, -249.911837
8.125000, -249.955296
8.126000, -249.998752
8.127000, -250.042205
8.128000, -250.085656
8.129000, -250.129105
8.130000, -250.172551
8.131000, -250.215994
8.132000, -250.259435
8.133000, -250.302874
8.134000, -250.346310
8.135000, -250.389743
8.136000, -250.433174
8.137000, -250.476602
8.138000, -250.520028
8.139000, -250.563451
8.140000, -250.606872
8.141000, -250.650290
8.142000, -250.693705
8.143000, -250.737118
8.144000, -250.780529
8.145000, -250.823937
8.146000, -250.867342
8.147000, -250.910745
8.148000, -250.954145
8.149000, -250.997543
8.150000, -251.040938
8.151000, -251.084330
8.152000, -251.127720
8.153000, -251.171108
8.154000, -251.214492
8.155000, -251.257875
8.156000, -251.301254
8.157000, -251.344631
8.158000, -251.388006
8.159000, -251.431378
8.160000, -251.474747
8.161000, -251.518114
8.162000, -251.561478
8.163000, -251.604839
8.164000, -251.648198
8.165000, -251.691554
8.166000, -251.734908
8.167000, -251.778259
8.168000, -251.821608
8.169000, -251.864953
8.170000, -251.908297
8.171000, -251.951637
8.172000, -251.994975
8.173000, -252.038311
8.174000, -252.081644
8.175000, -252.124974
8.176000, -252.168301
8.177000, -252.211626
8.178000, -252.254948
8.179000, -252.298268
8.180000, -252.341585
8.181000, -252.384900
8.182000, -252.428211
8.183000, -252.471520
8.184000, -252.514827
8.185000, -252.558131
8.186000, -252.601432
8.187000, -252.644730
8.188000, -252.688026
8.189000, -252.731319
8.190000, -252.774610
8.191000, -252.817898
8.192000, -252.861183
8.193000, -252.904466
8.194000, -252.947746
8.195000, -252.991023
8.196000, -253.034297
8.197000, -253.077569
8.198000, -253.120839
8.199000, -253.164105
8.200000, -253.207369
8.201000, -253.250630
8.202000, -253.293889
8.203000, -253.337145
8.204000, -253.380398
8.205000, -253.423648
8.206000, -253.466896
8.207000, -253.510141
8.208000, -253.553384
8.209000, -253.596623
8.210000, -253.639860
8.211000, -253.683095
8.212000, -253.726326
8.213000, -253.769555
8.214000, -253.812781
8.215000, -253.856005
8.216000, -253.899226
8.217000, -253.942444
8.218000, -253.985659
8.219000, -254.028872
8.220000, -254.072081
8.221000, -254.115289
8.222000, -254.158493
8.223000, -254.201695
8.224000, -254.244894
8.225000, -254.288090
8.226000, -254.331283
8.227000, -254.374474
8.228000, -254.417662
8.229000, -254.460848
8.230000, -254.504030
8.231000, -254.547210
8.232000, -254.590387
8.233000, -254.633561
8.234000, -254.676733
8.235000, -254.719902
8.236000, -254.763068
8.237000, -254.806231
8.238000, -254.849392
8.239000, -254.892550
8.240000, -254.935705
8.241000, -254.978857
8.242000, -255.022006
8.243000, -255.065153
8.244000, -255.108297
8.245000, -255.151438
8.246000, -255.194577
8.247000, -255.237712
8.248000, -255.280845
8.249000, -255.323975
8.250000, -255.367102
8.251000, -255.410227
8.252000, -255.453348
8.253000, -255.496467
8.254000, -255.539583
8.255000, -255.582697
8.256000, -255.625807
8.257000, -255.668915
8.258000, -255.712020
8.259000, -255.755122
8.260000, -255.798221
8.261000, -255.841318
8.262000, -255.884411
8.263000, -255.927502
8.264000, -255.970590
8.265000, -256.013675
8.266000, -256.056758
8.267000, -256.099837
8.268000, -256.142914
8.269000, -256.185988
8.270000, -256.229059
8.271000, -256.272127
8.272000, -256.315193
8.273000, -256.358255
8.274000, -256.401315
8.275000, -256.444372
8.276000, -256.487426
8.277000, -256.530477
8.278000, -256.573526
8.279000, -256.616571
8.280000, -256.659614
8.281000, -256.702654
8.282000, -256.745691
8.283000, -256.788725
8.284000, -256.831756
8.285000, -256.874785
8.286000, -256.917810
8.287000, -256.960833
8.288000, -257.003852
8.289000, -257.046869
8.290000, -257.089883
8.291000, -257.132895
8.292000, -257.175903
8.293000, -257.218908
8.294000, -257.261911
8.295000, -257.304911
8.296000, -257.347907
8.297000, -257.390901
8.298000, -257.433892
8.299000, -257.476880
8.300000, -257.519865
8.301000, -257.562848
8.302000, -257.605827
8.303000, -257.648804
8.304000, -257.691777
8.305000, -257.734748
8.306000, -257.777716
8.307000, -257.820681
8.308000, -257.863643
8.309000, -257.906602
8.310000, -257.949558
8.311000, -257.992511
8.312000, -258.035461
8.313000, -258.078409
8.314000, -258.121353
8.315000, -258.164295
8.316000, -258.207233
8.317000, -258.250169
8.318000, -258.293102
8.319000, -258.336032
8.320000, -258.378958
8.321000, -258.421882
8.322000, -258.464803
8.323000, -258.507721
8.324000, -258.550636
8.325000, -258.593549
8.326000, -258.636458
8.327000, -258.679364
8.328000, -258.722267
8.329000, -258.765168
8.330000, -258.808065
8.331000, -258.850959
8.332000, -258.893851
8.333000, -258.936739
8.334000, -258.979625
8.335000, -259.022507
8.336000, -259.065387
8.337000, -259.108264
8.338000, -259.151137
8.339000, -259.194008
8.340000, -259.236876
8.341000, -259.279740
8.342000, -259.322602
8.343000, -259.365461
8.344000, -259.408316
8.345000, -259.451169
8.346000, -259.494019
8.347000, -259.536866
8.348000, -259.579709
8.349000, -259.622550
8.350000, -259.665388
8.351000, -259.708222
8.352000, -259.751054
8.353000, -259.793883
8.354000, -259.836709
8.355000, -259.879531
8.356000, -259.922351
8.357000, -259.965168
8.358000, -260.007981
8.359000, -260.050792
8.360000, -260.093599
8.361000, -260.136404
8.362000, -260.179206
8.363000, -260.222004
8.364000, -260.264800
8.365000, -260.307592
8.366000, -260.350381
8.367000, -260.393168
8.368000, -260.435951
8.369000, -260.478731
8.370000, -260.521509
8.371000, -260.564283
8.372000, -260.607054
8.373000, -260.649822
8.374000, -260.692587
8.375000, -260.735349
8.376000, -260.778108
8.377000, -260.820864
8.378000, -260.863617
8.379000, -260.906366
8.380000, -260.949113
8.381000, -260.991857
8.382000, -261.034597
8.383000, -261.077335
8.384000, -261.120069
8.385000, -261.162800
8.386000, -261.205528
8.387000, -261.248254
8.388000, -261.290976
8.389000, -261.333695
8.390000, -261.376410
8.391000, -261.419123
8.392000, -261.461833
8.393000, -261.504540
8.394000, -261.547243
8.395000, -261.589943
8.396000, -261.632641
8.397000, -261.675335
8.398000, -261.718026
8.399000, -261.760714
8.400000, -261.803399
8.401000, -261.846081
8.402000, -261.888759
8.403000, -261.931435
8.404000, -261.974107
8.405000, -262.016777
8.406000, -262.059443
8.407000, -262.102106
8.408000, -262.144766
8.409000, -262.187422
8.410000, -262.230076
8.411000, -262.272727
8.412000, -262.315374
8.413000, -262.358018
8.414000, -262.400659
8.415000, -262.443297
8.416000, -262.485932
8.417000, -262.528564
8.418000, -262.571192
8.419000, -262.613818
8.420000, -262.656440
8.421000, -262.699059
8.422000, -262.741675
8.423000, -262.784288
8.424000, -262.826897
8.425000, -262.869504
8.426000, -262.912107
8.427000, -262.954707
8.428000, -262.997304
8.429000, -263.039898
8.430000, -263.082488
8.431000, -263.125076
8.432000, -263.167660
8.433000, -263.210241
8.434000, -263.252819
8.435000, -263.295393
8.436000, -263.337965
8.437000, -263.380533
8.438000, -263.423098
8.439000, -263.465660
8.440000, -263.508219
8.441000, -263.550774
8.442000, -263.593327
8.443000, -263.635876
8.444000, -263.678422
8.445000, -263.720964
8.446000, -263.763504
8.447000, -263.806040
8.448000, -263.848573
8.449000, -263.891103
8.450000, -263.933630
8.451000, -263.976153
8.452000, -264.018673
8.453000, -264.061190
8.454000, -264.103704
8.455000, -264.146215
8.456000, -264.188722
8.457000, -264.231226
8.458000, -264.273727
8.459000, -264.316224
8.460000, -264.358719
8.461000, -264.401210
8.462000, -264.443698
8.463000, -264.486182
8.464000, -264.528664
8.465000, -264.571142
8.466000, -264.613617
8.467000, -264.656088
8.468000, -264.698557
8.469000, -264.741022
8.470000, -264.783484
8.471000, -264.825942
8.472000, -264.868398
8.473000, -264.910850
8.474000, -264.953298
8.475000, -264.995744
8.476000, -265.038186
8.477000, -265.080625
8.478000, -265.123061
8.479000, -265.165493
8.480000, -265.207922
8.481000, -265.250348
8.482000, -265.292771
8.483000, -265.335190
8.484000, -265.377606
8.485000, -265.420019
8.486000, -265.462428
8.487000, -265.504834
8.488000, -265.547237
8.489000, -265.589636
8.490000, -265.632033
8.491000, -265.674425
8.492000, -265.716815
8.493000, -265.759201
8.494000, -265.801584
8.495000, -265.843964
8.496000, -265.886340
8.497000, -265.928713
8.498000, -265.971083
8.499000, -266.013449
8.500000, -266.055812
8.501000, -266.098172
8.502000, -266.140529
8.503000, -266.182882
8.504000, -266.225231
8.505000, -266.267578
8.506000, -266.309921
8.507000, -266.352260
8.508000, -266.394597
8.509000, -266.436930
8.510000, -266.479260
8.511000, -266.521586
8.512000, -266.563909
8.513000, -266.606229
8.514000, -266.648545
8.515000, -266.690858
8.516000, -266.733167
8.517000, -266.775474
8.518000, -266.817776
8.519000, -266.860076
8.520000, -266.902372
8.521000, -266.944665
8.522000, -266.986954
8.523000, -267.029240
8.524000, -267.071523
8.525000, -267.113802
8.526000, -267.156078
8.527000, -267.198350
8.528000, -267.240619
8.529000, -267.282885
8.530000, -267.325148
8.531000, -267.367406
8.532000, -267.409662
8.533000, -267.451914
8.534000, -267.494163
8.535000, -267.536408
8.536000, -267.578650
8.537000, -267.620889
8.538000, -267.663124
8.539000, -267.705356
8.540000, -267.747584
8.541000, -267.789809
8.542000, -267.832030
8.543000, -267.874249
8.544000, -267.916463
8.545000, -267.958675
8.546000, -268.000882
8.547000, -268.043087
8.548000, -268.085288
8.549000, -268.127485
8.550000, -268.169679
8.551000, -268.211870
8.552000, -268.254057
8.553000, -268.296241
8.554000, -268.338422
8.555000, -268.380599
8.556000, -268.422772
8.557000, -268.464942
8.558000, -268.507109
8.559000, -268.549272
8.560000, -268.591432
8.561000, -268.633588
8.562000, -268.675741
8.563000, -268.717890
8.564000, -268.760036
8.565000, -268.802178
8.566000, -268.844317
8.567000, -268.886453
8.568000, -268.928585
8.569000, -268.970713
8.570000, -269.012838
8.571000, -269.054960
8.572000, -269.097078
8.573000, -269.139193
8.574000, -269.181304
8.575000, -269.223411
8.576000, -269.265516
8.577000, -269.307616
8.578000, -269.349714
8.579000, -269.391807
8.580000, -269.433897
8.581000, -269.475984
8.582000, -269.518067
8.583000, -269.560147
8.584000, -269.602223
8.585000, -269.644296
8.586000, -269.686365
8.587000, -269.728431
8.588000, -269.770493
8.589000, -269.812552
8.590000, -269.854607
8.591000, -269.896659
8.592000, -269.938707
8.593000, -269.980751
8.594000, -270.022792
8.595000, -270.064830
8.596000, -270.106864
8.597000, -270.148895
8.598000, -270.190921
8.599000, -270.232945
8.600000, -270.274965
8.601000, -270.316981
8.602000, -270.358994
8.603000, -270.401003
8.604000, -270.443009
8.605000, -270.485011
8.606000, -270.527010
8.607000, -270.569005
8.608000, -270.610996
8.609000, -270.652984
8.610000, -270.694969
8.611000, -270.736950
8.612000, -270.778927
8.613000, -270.820901
8.614000, -270.862871
8.615000, -270.904837
8.616000, -270.946800
8.617000, -270.988760
8.618000, -271.030716
8.619000, -271.072668
8.620000, -271.114617
8.621000, -271.156562
8.622000, -271.198503
8.623000, -271.240441
8.624000, -271.282376
8.625000, -271.324307
8.626000, -271.366234
8.627000, -271.408157
8.628000, -271.450077
8.629000, -271.491994
8.630000, -271.533907
8.631000, -271.575816
8.632000, -271.617721
8.633000, -271.659623
8.634000, -271.701522
8.635000, -271.743417
8.636000, -271.785308
8.637000, -271.827195
8.638000, -271.869079
8.639000, -271.910960
8.640000, -271.952836
8.641000, -271.994709
8.642000, -272.036579
8.643000, -272.078445
8.644000, -272.120307
8.645000, -272.162165
8.646000, -272.204020
8.647000, -272.245872
8.648000, -272.287719
8.649000, -272.329563
8.650000, -272.371404
8.651000, -272.413240
8.652000, -272.455073
8.653000, -272.496903
8.654000, -272.538729
8.655000, -272.580551
8.656000, -272.622369
8.657000, -272.664184
8.658000, -272.705995
8.659000, -272.747803
8.660000, -272.789606
8.661000, -272.831407
8.662000, -272.873203
8.663000, -272.914996
8.664000, -272.956785
8.665000, -272.998571
8.666000, -273.040352
8.667000, -273.082131
8.668000, -273.123905
8.669000, -273.165676
8.670000, -273.207443
8.671000, -273.249206
8.672000, -273.290966
8.673000, -273.332722
8.674000, -273.374474
8.675000, -273.416223
8.676000, -273.457968
8.677000, -273.499709
8.678000, -273.541447
8.679000, -273.583180
8.680000, -273.624911
8.681000, -273.666637
8.682000, -273.708360
8.683000, -273.750079
8.684000, -273.791794
8.685000, -273.833506
8.686000, -273.875213
8.687000, -273.916917
8.688000, -273.958618
8.689000, -274.000315
8.690000, -274.042008
8.691000, -274.083697
8.692000, -274.125382
8.693000, -274.167064
8.694000, -274.208742
8.695000, -274.250416
8.696000, -274.292087
8.697000, -274.333754
8.698000, -274.375417
8.699000, -274.417076
8.700000, -274.458732
8.701000, -274.500384
8.702000, -274.542032
8.703000, -274.583676
8.704000, -274.625316
8.705000, -274.666953
8.706000, -274.708586
8.707000, -274.750216
8.708000, -274.791841
8.709000, -274.833463
8.710000, -274.875081
8.711000, -274.916695
8.712000, -274.958306
8.713000, -274.999912
8.714000, -275.041515
8.715000, -275.083114
8.716000, -275.124710
