v_alpha, I_out_I
3.686000, 335.397216
3.687000, 335.364182
3.688000, 335.331140
3.689000, 335.298091
3.690000, 335.265036
3.691000, 335.231974
3.692000, 335.198905
3.693000, 335.165830
3.694000, 335.132747
3.695000, 335.099658
3.696000, 335.066562
3.697000, 335.033459
3.698000, 335.000349
3.699000, 334.967232
3.700000, 334.934109
3.701000, 334.900979
3.702000, 334.867842
3.703000, 334.834699
3.704000, 334.801548
3.705000, 334.768391
3.706000, 334.735227
3.707000, 334.702056
3.708000, 334.668878
3.709000, 334.635694
3.710000, 334.602503
3.711000, 334.569305
3.712000, 334.536100
3.713000, 334.502889
3.714000, 334.469670
3.715000, 334.436445
3.716000, 334.403213
3.717000, 334.369975
3.718000, 334.336729
3.719000, 334.303477
3.720000, 334.270218
3.721000, 334.236953
3.722000, 334.203680
3.723000, 334.170401
3.724000, 334.137115
3.725000, 334.103823
3.726000, 334.070523
3.727000, 334.037217
3.728000, 334.003904
3.729000, 333.970584
3.730000, 333.937258
3.731000, 333.903925
3.732000, 333.870585
3.733000, 333.837238
3.734000, 333.803885
3.735000, 333.770525
3.736000, 333.737158
3.737000, 333.703784
3.738000, 333.670404
3.739000, 333.637017
3.740000, 333.603623
3.741000, 333.570223
3.742000, 333.536815
3.743000, 333.503401
3.744000, 333.469981
3.745000, 333.436553
3.746000, 333.403119
3.747000, 333.369678
3.748000, 333.336231
3.749000, 333.302777
3.750000, 333.269316
3.751000, 333.235848
3.752000, 333.202373
3.753000, 333.168892
3.754000, 333.135405
3.755000, 333.101910
3.756000, 333.068409
3.757000, 333.034901
3.758000, 333.001386
3.759000, 332.967865
3.760000, 332.934337
3.761000, 332.900802
3.762000, 332.867261
3.763000, 332.833713
3.764000, 332.800158
3.765000, 332.766596
3.766000, 332.733028
3.767000, 332.699453
3.768000, 332.665872
3.769000, 332.632284
3.770000, 332.598689
3.771000, 332.565087
3.772000, 332.531479
3.773000, 332.497864
3.774000, 332.464243
3.775000, 332.430614
3.776000, 332.396979
3.777000, 332.363338
3.778000, 332.329690
3.779000, 332.296035
3.780000, 332.262373
3.781000, 332.228705
3.782000, 332.195030
3.783000, 332.161348
3.784000, 332.127660
3.785000, 332.093965
3.786000, 332.060264
3.787000, 332.026556
3.788000, 331.992841
3.789000, 331.959119
3.790000, 331.925391
3.791000, 331.891657
3.792000, 331.857915
3.793000, 331.824167
3.794000, 331.790412
3.795000, 331.756651
3.796000, 331.722883
3.797000, 331.689109
3.798000, 331.655327
3.799000, 331.621540
3.800000, 331.587745
3.801000, 331.553944
3.802000, 331.520136
3.803000, 331.486322
3.804000, 331.452501
3.805000, 331.418674
3.806000, 331.384839
3.807000, 331.350999
3.808000, 331.317151
3.809000, 331.283297
3.810000, 331.249436
3.811000, 331.215569
3.812000, 331.181695
3.813000, 331.147815
3.814000, 331.113928
3.815000, 331.080034
3.816000, 331.046134
3.817000, 331.012227
3.818000, 330.978314
3.819000, 330.944394
3.820000, 330.910467
3.821000, 330.876534
3.822000, 330.842594
3.823000, 330.808647
3.824000, 330.774694
3.825000, 330.740735
3.826000, 330.706769
3.827000, 330.672796
3.828000, 330.638816
3.829000, 330.604831
3.830000, 330.570838
3.831000, 330.536839
3.832000, 330.502833
3.833000, 330.468821
3.834000, 330.434802
3.835000, 330.400777
3.836000, 330.366745
3.837000, 330.332707
3.838000, 330.298662
3.839000, 330.264610
3.840000, 330.230552
3.841000, 330.196487
3.842000, 330.162416
3.843000, 330.128338
3.844000, 330.094254
3.845000, 330.060163
3.846000, 330.026065
3.847000, 329.991961
3.848000, 329.957850
3.849000, 329.923733
3.850000, 329.889610
3.851000, 329.855479
3.852000, 329.821343
3.853000, 329.787199
3.854000, 329.753050
3.855000, 329.718893
3.856000, 329.684730
3.857000, 329.650561
3.858000, 329.616385
3.859000, 329.582203
3.860000, 329.548014
3.861000, 329.513818
3.862000, 329.479616
3.863000, 329.445407
3.864000, 329.411192
3.865000, 329.376971
3.866000, 329.342743
3.867000, 329.308508
3.868000, 329.274267
3.869000, 329.240019
3.870000, 329.205765
3.871000, 329.171504
3.872000, 329.137237
3.873000, 329.102964
3.874000, 329.068683
3.875000, 329.034397
3.876000, 329.000104
3.877000, 328.965804
3.878000, 328.931498
3.879000, 328.897185
3.880000, 328.862866
3.881000, 328.828540
3.882000, 328.794208
3.883000, 328.759870
3.884000, 328.725525
3.885000, 328.691173
3.886000, 328.656815
3.887000, 328.622450
3.888000, 328.588079
3.889000, 328.553702
3.890000, 328.519318
3.891000, 328.484928
3.892000, 328.450531
3.893000, 328.416127
3.894000, 328.381717
3.895000, 328.347301
3.896000, 328.312878
3.897000, 328.278449
3.898000, 328.244014
3.899000, 328.209571
3.900000, 328.175123
3.901000, 328.140668
3.902000, 328.106206
3.903000, 328.071738
3.904000, 328.037264
3.905000, 328.002783
3.906000, 327.968296
3.907000, 327.933802
3.908000, 327.899302
3.909000, 327.864795
3.910000, 327.830282
3.911000, 327.795763
3.912000, 327.761237
3.913000, 327.726704
3.914000, 327.692166
3.915000, 327.657620
3.916000, 327.623069
3.917000, 327.588511
3.918000, 327.553946
3.919000, 327.519375
3.920000, 327.484798
3.921000, 327.450214
3.922000, 327.415624
3.923000, 327.381027
3.924000, 327.346424
3.925000, 327.311815
3.926000, 327.277199
3.927000, 327.242577
3.928000, 327.207948
3.929000, 327.173313
3.930000, 327.138672
3.931000, 327.104024
3.932000, 327.069370
3.933000, 327.034709
3.934000, 327.000042
3.935000, 326.965368
3.936000, 326.930689
3.937000, 326.896002
3.938000, 326.861310
3.939000, 326.826611
3.940000, 326.791905
3.941000, 326.757194
3.942000, 326.722475
3.943000, 326.687751
3.944000, 326.653020
3.945000, 326.618283
3.946000, 326.583539
3.947000, 326.548789
3.948000, 326.514032
3.949000, 326.479270
3.950000, 326.444500
3.951000, 326.409725
3.952000, 326.374943
3.953000, 326.340155
3.954000, 326.305360
3.955000, 326.270559
3.956000, 326.235752
3.957000, 326.200938
3.958000, 326.166118
3.959000, 326.131292
3.960000, 326.096459
3.961000, 326.061620
3.962000, 326.026774
3.963000, 325.991922
3.964000, 325.957064
3.965000, 325.922200
3.966000, 325.887329
3.967000, 325.852452
3.968000, 325.817568
3.969000, 325.782678
3.970000, 325.747782
3.971000, 325.712880
3.972000, 325.677971
3.973000, 325.643056
3.974000, 325.608134
3.975000, 325.573206
3.976000, 325.538272
3.977000, 325.503332
3.978000, 325.468385
3.979000, 325.433432
3.980000, 325.398472
3.981000, 325.363507
3.982000, 325.328535
3.983000, 325.293556
3.984000, 325.258572
3.985000, 325.223581
3.986000, 325.188583
3.987000, 325.153580
3.988000, 325.118570
3.989000, 325.083554
3.990000, 325.048531
3.991000, 325.013502
3.992000, 324.978467
3.993000, 324.943426
3.994000, 324.908378
3.995000, 324.873324
3.996000, 324.838264
3.997000, 324.803198
3.998000, 324.768125
3.999000, 324.733046
4.000000, 324.697960
4.001000, 324.662869
4.002000, 324.627771
4.003000, 324.592667
4.004000, 324.557556
4.005000, 324.522439
4.006000, 324.487316
4.007000, 324.452187
4.008000, 324.417051
4.009000, 324.381910
4.010000, 324.346762
4.011000, 324.311607
4.012000, 324.276447
4.013000, 324.241280
4.014000, 324.206107
4.015000, 324.170927
4.016000, 324.135742
4.017000, 324.100550
4.018000, 324.065352
4.019000, 324.030147
4.020000, 323.994937
4.021000, 323.959720
4.022000, 323.924497
4.023000, 323.889267
4.024000, 323.854032
4.025000, 323.818790
4.026000, 323.783542
4.027000, 323.748288
4.028000, 323.713027
4.029000, 323.677760
4.030000, 323.642487
4.031000, 323.607208
4.032000, 323.571923
4.033000, 323.536631
4.034000, 323.501333
4.035000, 323.466029
4.036000, 323.430719
4.037000, 323.395402
4.038000, 323.360079
4.039000, 323.324750
4.040000, 323.289415
4.041000, 323.254074
4.042000, 323.218726
4.043000, 323.183373
4.044000, 323.148013
4.045000, 323.112646
4.046000, 323.077274
4.047000, 323.041895
4.048000, 323.006511
4.049000, 322.971120
4.050000, 322.935723
4.051000, 322.900319
4.052000, 322.864910
4.053000, 322.829494
4.054000, 322.794072
4.055000, 322.758644
4.056000, 322.723210
4.057000, 322.687769
4.058000, 322.652323
4.059000, 322.616870
4.060000, 322.581411
4.061000, 322.545946
4.062000, 322.510474
4.063000, 322.474997
4.064000, 322.439513
4.065000, 322.404023
4.066000, 322.368527
4.067000, 322.333025
4.068000, 322.297517
4.069000, 322.262002
4.070000, 322.226482
4.071000, 322.190955
4.072000, 322.155422
4.073000, 322.119883
4.074000, 322.084338
4.075000, 322.048786
4.076000, 322.013229
4.077000, 321.977665
4.078000, 321.942095
4.079000, 321.906519
4.080000, 321.870937
4.081000, 321.835349
4.082000, 321.799755
4.083000, 321.764154
4.084000, 321.728547
4.085000, 321.692935
4.086000, 321.657316
4.087000, 321.621691
4.088000, 321.586060
4.089000, 321.550422
4.090000, 321.514779
4.091000, 321.479129
4.092000, 321.443474
4.093000, 321.407812
4.094000, 321.372144
4.095000, 321.336470
4.096000, 321.300790
4.097000, 321.265104
4.098000, 321.229412
4.099000, 321.193713
4.100000, 321.158009
4.101000, 321.122298
4.102000, 321.086581
4.103000, 321.050859
4.104000, 321.015130
4.105000, 320.979395
4.106000, 320.943654
4.107000, 320.907907
4.108000, 320.872153
4.109000, 320.836394
4.110000, 320.800629
4.111000, 320.764857
4.112000, 320.729079
4.113000, 320.693296
4.114000, 320.657506
4.115000, 320.621710
4.116000, 320.585908
4.117000, 320.550100
4.118000, 320.514286
4.119000, 320.478466
4.120000, 320.442640
4.121000, 320.406808
4.122000, 320.370970
4.123000, 320.335125
4.124000, 320.299275
4.125000, 320.263418
4.126000, 320.227556
4.127000, 320.191687
4.128000, 320.155812
4.129000, 320.119932
4.130000, 320.084045
4.131000, 320.048152
4.132000, 320.012253
4.133000, 319.976349
4.134000, 319.940438
4.135000, 319.904521
4.136000, 319.868598
4.137000, 319.832669
4.138000, 319.796734
4.139000, 319.760793
4.140000, 319.724845
4.141000, 319.688892
4.142000, 319.652933
4.143000, 319.616968
4.144000, 319.580997
4.145000, 319.545019
4.146000, 319.509036
4.147000, 319.473047
4.148000, 319.437051
4.149000, 319.401050
4.150000, 319.365043
4.151000, 319.329029
4.152000, 319.293010
4.153000, 319.256985
4.154000, 319.220953
4.155000, 319.184916
4.156000, 319.148873
4.157000, 319.112823
4.158000, 319.076768
4.159000, 319.040707
4.160000, 319.004639
4.161000, 318.968566
4.162000, 318.932487
4.163000, 318.896401
4.164000, 318.860310
4.165000, 318.824213
4.166000, 318.788109
4.167000, 318.752000
4.168000, 318.715885
4.169000, 318.679764
4.170000, 318.643636
4.171000, 318.607503
4.172000, 318.571364
4.173000, 318.535219
4.174000, 318.499068
4.175000, 318.462911
4.176000, 318.426748
4.177000, 318.390579
4.178000, 318.354404
4.179000, 318.318223
4.180000, 318.282036
4.181000, 318.245843
4.182000, 318.209644
4.183000, 318.173440
4.184000, 318.137229
4.185000, 318.101012
4.186000, 318.064790
4.187000, 318.028561
4.188000, 317.992327
4.189000, 317.956086
4.190000, 317.919840
4.191000, 317.883588
4.192000, 317.847330
4.193000, 317.811066
4.194000, 317.774795
4.195000, 317.738519
4.196000, 317.702237
4.197000, 317.665950
4.198000, 317.629656
4.199000, 317.593356
4.200000, 317.557050
4.201000, 317.520739
4.202000, 317.484421
4.203000, 317.448098
4.204000, 317.411769
4.205000, 317.375434
4.206000, 317.339092
4.207000, 317.302745
4.208000, 317.266392
4.209000, 317.230034
4.210000, 317.193669
4.211000, 317.157298
4.212000, 317.120922
4.213000, 317.084539
4.214000, 317.048151
4.215000, 317.011757
4.216000, 316.975356
4.217000, 316.938950
4.218000, 316.902539
4.219000, 316.866121
4.220000, 316.829697
4.221000, 316.793267
4.222000, 316.756832
4.223000, 316.720391
4.224000, 316.683943
4.225000, 316.647490
4.226000, 316.611031
4.227000, 316.574567
4.228000, 316.538096
4.229000, 316.501619
4.230000, 316.465137
4.231000, 316.428649
4.232000, 316.392154
4.233000, 316.355654
4.234000, 316.319149
4.235000, 316.282637
4.236000, 316.246119
4.237000, 316.209596
4.238000, 316.173067
4.239000, 316.136531
4.240000, 316.099990
4.241000, 316.063444
4.242000, 316.026891
4.243000, 315.990332
4.244000, 315.953768
4.245000, 315.917198
4.246000, 315.880622
4.247000, 315.844040
4.248000, 315.807452
4.249000, 315.770859
4.250000, 315.734259
4.251000, 315.697654
4.252000, 315.661043
4.253000, 315.624426
4.254000, 315.587803
4.255000, 315.551175
4.256000, 315.514541
4.257000, 315.477901
4.258000, 315.441255
4.259000, 315.404603
4.260000, 315.367945
4.261000, 315.331282
4.262000, 315.294613
4.263000, 315.257938
4.264000, 315.221257
4.265000, 315.184570
4.266000, 315.147878
4.267000, 315.111180
4.268000, 315.074476
4.269000, 315.037766
4.270000, 315.001050
4.271000, 314.964329
4.272000, 314.927602
4.273000, 314.890869
4.274000, 314.854130
4.275000, 314.817386
4.276000, 314.780635
4.277000, 314.743879
4.278000, 314.707117
4.279000, 314.670350
4.280000, 314.633576
4.281000, 314.596797
4.282000, 314.560012
4.283000, 314.523222
4.284000, 314.486425
4.285000, 314.449623
4.286000, 314.412815
4.287000, 314.376001
4.288000, 314.339182
4.289000, 314.302356
4.290000, 314.265525
4.291000, 314.228688
4.292000, 314.191846
4.293000, 314.154998
4.294000, 314.118144
4.295000, 314.081284
4.296000, 314.044418
4.297000, 314.007547
4.298000, 313.970670
4.299000, 313.933787
4.300000, 313.896899
4.301000, 313.860004
4.302000, 313.823104
4.303000, 313.786199
4.304000, 313.749287
4.305000, 313.712370
4.306000, 313.675447
4.307000, 313.638519
4.308000, 313.601584
4.309000, 313.564644
4.310000, 313.527699
4.311000, 313.490747
4.312000, 313.453790
4.313000, 313.416827
4.314000, 313.379858
4.315000, 313.342884
4.316000, 313.305904
4.317000, 313.268918
4.318000, 313.231927
4.319000, 313.194930
4.320000, 313.157927
4.321000, 313.120918
4.322000, 313.083904
4.323000, 313.046884
4.324000, 313.009858
4.325000, 312.972827
4.326000, 312.935790
4.327000, 312.898747
4.328000, 312.861699
4.329000, 312.824645
4.330000, 312.787585
4.331000, 312.750520
4.332000, 312.713449
4.333000, 312.676372
4.334000, 312.639289
4.335000, 312.602201
4.336000, 312.565107
4.337000, 312.528008
4.338000, 312.490903
4.339000, 312.453792
4.340000, 312.416676
4.341000, 312.379553
4.342000, 312.342426
4.343000, 312.305292
4.344000, 312.268153
4.345000, 312.231008
4.346000, 312.193858
4.347000, 312.156702
4.348000, 312.119540
4.349000, 312.082373
4.350000, 312.045200
4.351000, 312.008021
4.352000, 311.970837
4.353000, 311.933647
4.354000, 311.896452
4.355000, 311.859250
4.356000, 311.822044
4.357000, 311.784831
4.358000, 311.747613
4.359000, 311.710389
4.360000, 311.673160
4.361000, 311.635925
4.362000, 311.598685
4.363000, 311.561438
4.364000, 311.524187
4.365000, 311.486929
4.366000, 311.449666
4.367000, 311.412398
4.368000, 311.375123
4.369000, 311.337843
4.370000, 311.300558
4.371000, 311.263267
4.372000, 311.225970
4.373000, 311.188668
4.374000, 311.151360
4.375000, 311.114047
4.376000, 311.076728
4.377000, 311.039403
4.378000, 311.002073
4.379000, 310.964737
4.380000, 310.927395
4.381000, 310.890048
4.382000, 310.852696
4.383000, 310.815338
4.384000, 310.777974
4.385000, 310.740604
4.386000, 310.703230
4.387000, 310.665849
4.388000, 310.628463
4.389000, 310.591071
4.390000, 310.553674
4.391000, 310.516271
4.392000, 310.478863
4.393000, 310.441449
4.394000, 310.404030
4.395000, 310.366605
4.396000, 310.329174
4.397000, 310.291738
4.398000, 310.254296
4.399000, 310.216849
4.400000, 310.179396
4.401000, 310.141938
4.402000, 310.104474
4.403000, 310.067005
4.404000, 310.029530
4.405000, 309.992049
4.406000, 309.954563
4.407000, 309.917072
4.408000, 309.879574
4.409000, 309.842072
4.410000, 309.804564
4.411000, 309.767050
4.412000, 309.729531
4.413000, 309.692006
4.414000, 309.654476
4.415000, 309.616940
4.416000, 309.579398
4.417000, 309.541852
4.418000, 309.504299
4.419000, 309.466741
4.420000, 309.429178
4.421000, 309.391609
4.422000, 309.354035
4.423000, 309.316455
4.424000, 309.278869
4.425000, 309.241278
4.426000, 309.203682
4.427000, 309.166080
4.428000, 309.128473
4.429000, 309.090860
4.430000, 309.053241
4.431000, 309.015617
4.432000, 308.977988
4.433000, 308.940353
4.434000, 308.902713
4.435000, 308.865067
4.436000, 308.827416
4.437000, 308.789759
4.438000, 308.752097
4.439000, 308.714429
4.440000, 308.676756
4.441000, 308.639077
4.442000, 308.601393
4.443000, 308.563703
4.444000, 308.526008
4.445000, 308.488307
4.446000, 308.450601
4.447000, 308.412890
4.448000, 308.375173
4.449000, 308.337450
4.450000, 308.299723
4.451000, 308.261989
4.452000, 308.224250
4.453000, 308.186506
4.454000, 308.148757
4.455000, 308.111001
4.456000, 308.073241
4.457000, 308.035475
4.458000, 307.997703
4.459000, 307.959926
4.460000, 307.922144
4.461000, 307.884356
4.462000, 307.846563
4.463000, 307.808765
4.464000, 307.770961
4.465000, 307.733151
4.466000, 307.695336
4.467000, 307.657516
4.468000, 307.619690
4.469000, 307.581859
4.470000, 307.544022
4.471000, 307.506180
4.472000, 307.468333
4.473000, 307.430480
4.474000, 307.392622
4.475000, 307.354758
4.476000, 307.316889
4.477000, 307.279015
4.478000, 307.241135
4.479000, 307.203250
4.480000, 307.165359
4.481000, 307.127463
4.482000, 307.089562
4.483000, 307.051655
4.484000, 307.013742
4.485000, 306.975825
4.486000, 306.937902
4.487000, 306.899973
4.488000, 306.862040
4.489000, 306.824101
4.490000, 306.786156
4.491000, 306.748206
4.492000, 306.710251
4.493000, 306.672290
4.494000, 306.634324
4.495000, 306.596353
4.496000, 306.558376
4.497000, 306.520394
4.498000, 306.482406
4.499000, 306.444414
4.500000, 306.406415
4.501000, 306.368412
4.502000, 306.330403
4.503000, 306.292389
4.504000, 306.254369
4.505000, 306.216344
4.506000, 306.178314
4.507000, 306.140278
4.508000, 306.102237
4.509000, 306.064190
4.510000, 306.026139
4.511000, 305.988082
4.512000, 305.950019
4.513000, 305.911952
4.514000, 305.873879
4.515000, 305.835800
4.516000, 305.797716
4.517000, 305.759627
4.518000, 305.721533
4.519000, 305.683433
4.520000, 305.645328
4.521000, 305.607218
4.522000, 305.569102
4.523000, 305.530981
4.524000, 305.492855
4.525000, 305.454724
4.526000, 305.416587
4.527000, 305.378444
4.528000, 305.340297
4.529000, 305.302144
4.530000, 305.263986
4.531000, 305.225823
4.532000, 305.187654
4.533000, 305.149480
4.534000, 305.111300
4.535000, 305.073116
4.536000, 305.034926
4.537000, 304.996731
4.538000, 304.958530
4.539000, 304.920325
4.540000, 304.882114
4.541000, 304.843897
4.542000, 304.805676
4.543000, 304.767449
4.544000, 304.729217
4.545000, 304.690979
4.546000, 304.652736
4.547000, 304.614488
4.548000, 304.576235
4.549000, 304.537977
4.550000, 304.499713
4.551000, 304.461444
4.552000, 304.423170
4.553000, 304.384890
4.554000, 304.346605
4.555000, 304.308315
4.556000, 304.270020
4.557000, 304.231719
4.558000, 304.193414
4.559000, 304.155102
4.560000, 304.116786
4.561000, 304.078465
4.562000, 304.040138
4.563000, 304.001806
4.564000, 303.963469
4.565000, 303.925126
4.566000, 303.886778
4.567000, 303.848425
4.568000, 303.810067
4.569000, 303.771704
4.570000, 303.733335
4.571000, 303.694961
4.572000, 303.656582
4.573000, 303.618198
4.574000, 303.579808
4.575000, 303.541414
4.576000, 303.503014
4.577000, 303.464608
4.578000, 303.426198
4.579000, 303.387782
4.580000, 303.349362
4.581000, 303.310936
4.582000, 303.272504
4.583000, 303.234068
4.584000, 303.195626
4.585000, 303.157180
4.586000, 303.118728
4.587000, 303.080270
4.588000, 303.041808
4.589000, 303.003341
4.590000, 302.964868
4.591000, 302.926390
4.592000, 302.887907
4.593000, 302.849418
4.594000, 302.810925
4.595000, 302.772426
4.596000, 302.733923
4.597000, 302.695414
4.598000, 302.656899
4.599000, 302.618380
4.600000, 302.579855
4.601000, 302.541326
4.602000, 302.502791
4.603000, 302.464251
4.604000, 302.425706
4.605000, 302.387155
4.606000, 302.348600
4.607000, 302.310039
4.608000, 302.271474
4.609000, 302.232903
4.610000, 302.194327
4.611000, 302.155745
4.612000, 302.117159
4.613000, 302.078568
4.614000, 302.039971
4.615000, 302.001369
4.616000, 301.962762
4.617000, 301.924150
4.618000, 301.885533
4.619000, 301.846911
4.620000, 301.808283
4.621000, 301.769651
4.622000, 301.731013
4.623000, 301.692370
4.624000, 301.653722
4.625000, 301.615069
4.626000, 301.576411
4.627000, 301.537748
4.628000, 301.499079
4.629000, 301.460406
4.630000, 301.421727
4.631000, 301.383043
4.632000, 301.344354
4.633000, 301.305661
4.634000, 301.266961
4.635000, 301.228257
4.636000, 301.189548
4.637000, 301.150834
4.638000, 301.112114
4.639000, 301.073390
4.640000, 301.034660
4.641000, 300.995925
4.642000, 300.957186
4.643000, 300.918441
4.644000, 300.879691
4.645000, 300.840936
4.646000, 300.802176
4.647000, 300.763411
4.648000, 300.724640
4.649000, 300.685865
4.650000, 300.647085
4.651000, 300.608299
4.652000, 300.569509
4.653000, 300.530713
4.654000, 300.491912
4.655000, 300.453107
4.656000, 300.414296
4.657000, 300.375480
4.658000, 300.336659
4.659000, 300.297833
4.660000, 300.259002
4.661000, 300.220166
4.662000, 300.181325
4.663000, 300.142479
4.664000, 300.103628
4.665000, 300.064772
4.666000, 300.025910
4.667000, 299.987044
4.668000, 299.948173
4.669000, 299.909296
4.670000, 299.870415
4.671000, 299.831529
4.672000, 299.792637
4.673000, 299.753741
4.674000, 299.714839
4.675000, 299.675933
4.676000, 299.637021
4.677000, 299.598105
4.678000, 299.559183
4.679000, 299.520256
4.680000, 299.481325
4.681000, 299.442388
4.682000, 299.403447
4.683000, 299.364500
4.684000, 299.325548
4.685000, 299.286592
4.686000, 299.247630
4.687000, 299.208663
4.688000, 299.169692
4.689000, 299.130715
4.690000, 299.091734
4.691000, 299.052747
4.692000, 299.013756
4.693000, 298.974759
4.694000, 298.935757
4.695000, 298.896751
4.696000, 298.857739
4.697000, 298.818723
4.698000, 298.779701
4.699000, 298.740675
4.700000, 298.701644
4.701000, 298.662607
4.702000, 298.623566
4.703000, 298.584520
4.704000, 298.545468
4.705000, 298.506412
4.706000, 298.467351
4.707000, 298.428285
4.708000, 298.389214
4.709000, 298.350138
4.710000, 298.311057
4.711000, 298.271971
4.712000, 298.232880
4.713000, 298.193784
4.714000, 298.154683
4.715000, 298.115577
4.716000, 298.076467
4.717000, 298.037351
4.718000, 297.998230
4.719000, 297.959105
4.720000, 297.919974
4.721000, 297.880839
4.722000, 297.841699
4.723000, 297.802554
4.724000, 297.763403
4.725000, 297.724248
4.726000, 297.685088
4.727000, 297.645923
4.728000, 297.606754
4.729000, 297.567579
4.730000, 297.528399
4.731000, 297.489215
4.732000, 297.450025
4.733000, 297.410831
4.734000, 297.371631
4.735000, 297.332427
4.736000, 297.293218
4.737000, 297.254004
4.738000, 297.214785
4.739000, 297.175562
4.740000, 297.136333
4.741000, 297.097099
4.742000, 297.057861
4.743000, 297.018618
4.744000, 296.979369
4.745000, 296.940116
4.746000, 296.900858
4.747000, 296.861595
4.748000, 296.822328
4.749000, 296.783055
4.750000, 296.743777
4.751000, 296.704495
4.752000, 296.665208
4.753000, 296.625916
4.754000, 296.586619
4.755000, 296.547317
4.756000, 296.508010
4.757000, 296.468699
4.758000, 296.429382
4.759000, 296.390061
4.760000, 296.350735
4.761000, 296.311404
4.762000, 296.272068
4.763000, 296.232727
4.764000, 296.193382
4.765000, 296.154031
4.766000, 296.114676
4.767000, 296.075316
4.768000, 296.035951
4.769000, 295.996582
4.770000, 295.957207
4.771000, 295.917828
4.772000, 295.878443
4.773000, 295.839054
4.774000, 295.799661
4.775000, 295.760262
4.776000, 295.720858
4.777000, 295.681450
4.778000, 295.642037
4.779000, 295.602619
4.780000, 295.563196
4.781000, 295.523768
4.782000, 295.484336
4.783000, 295.444899
4.784000, 295.405457
4.785000, 295.366010
4.786000, 295.326558
4.787000, 295.287102
4.788000, 295.247641
4.789000, 295.208175
4.790000, 295.168704
4.791000, 295.129228
4.792000, 295.089748
4.793000, 295.050263
4.794000, 295.010773
4.795000, 294.971278
4.796000, 294.931778
4.797000, 294.892274
4.798000, 294.852765
4.799000, 294.813251
4.800000, 294.773732
4.801000, 294.734209
4.802000, 294.694681
4.803000, 294.655148
4.804000, 294.615610
4.805000, 294.576068
4.806000, 294.536520
4.807000, 294.496968
4.808000, 294.457412
4.809000, 294.417850
4.810000, 294.378284
4.811000, 294.338713
4.812000, 294.299137
4.813000, 294.259557
4.814000, 294.219971
4.815000, 294.180381
4.816000, 294.140786
4.817000, 294.101187
4.818000, 294.061583
4.819000, 294.021974
4.820000, 293.982360
4.821000, 293.942742
4.822000, 293.903118
4.823000, 293.863490
4.824000, 293.823858
4.825000, 293.784220
4.826000, 293.744578
4.827000, 293.704932
4.828000, 293.665280
4.829000, 293.625624
4.830000, 293.585963
4.831000, 293.546297
4.832000, 293.506627
4.833000, 293.466952
4.834000, 293.427272
4.835000, 293.387587
4.836000, 293.347898
4.837000, 293.308204
4.838000, 293.268506
4.839000, 293.228802
4.840000, 293.189094
4.841000, 293.149382
4.842000, 293.109664
4.843000, 293.069942
4.844000, 293.030216
4.845000, 292.990484
4.846000, 292.950748
4.847000, 292.911007
4.848000, 292.871262
4.849000, 292.831512
4.850000, 292.791757
4.851000, 292.751997
4.852000, 292.712233
4.853000, 292.672464
4.854000, 292.632691
4.855000, 292.592913
4.856000, 292.553130
4.857000, 292.513342
4.858000, 292.473550
4.859000, 292.433753
4.860000, 292.393952
4.861000, 292.354146
4.862000, 292.314335
4.863000, 292.274520
4.864000, 292.234700
4.865000, 292.194875
4.866000, 292.155046
4.867000, 292.115212
4.868000, 292.075373
4.869000, 292.035530
4.870000, 291.995682
4.871000, 291.955829
4.872000, 291.915972
4.873000, 291.876110
4.874000, 291.836244
4.875000, 291.796373
4.876000, 291.756497
4.877000, 291.716617
4.878000, 291.676732
4.879000, 291.636843
4.880000, 291.596948
4.881000, 291.557050
4.882000, 291.517146
4.883000, 291.477238
4.884000, 291.437326
4.885000, 291.397409
4.886000, 291.357487
4.887000, 291.317560
4.888000, 291.277630
4.889000, 291.237694
4.890000, 291.197754
4.891000, 291.157809
4.892000, 291.117860
4.893000, 291.077906
4.894000, 291.037947
4.895000, 290.997984
4.896000, 290.958016
4.897000, 290.918044
4.898000, 290.878067
4.899000, 290.838086
4.900000, 290.798100
4.901000, 290.758109
4.902000, 290.718114
4.903000, 290.678115
4.904000, 290.638110
4.905000, 290.598101
4.906000, 290.558088
4.907000, 290.518070
4.908000, 290.478048
4.909000, 290.438021
4.910000, 290.397989
4.911000, 290.357953
4.912000, 290.317912
4.913000, 290.277867
4.914000, 290.237817
4.915000, 290.197763
4.916000, 290.157704
4.917000, 290.117640
4.918000, 290.077572
4.919000, 290.037500
4.920000, 289.997423
4.921000, 289.957341
4.922000, 289.917255
4.923000, 289.877164
4.924000, 289.837069
4.925000, 289.796969
4.926000, 289.756865
4.927000, 289.716756
4.928000, 289.676643
4.929000, 289.636525
4.930000, 289.596403
4.931000, 289.556276
4.932000, 289.516145
4.933000, 289.476009
4.934000, 289.435869
4.935000, 289.395724
4.936000, 289.355575
4.937000, 289.315421
4.938000, 289.275263
4.939000, 289.235100
4.940000, 289.194933
4.941000, 289.154761
4.942000, 289.114584
4.943000, 289.074404
4.944000, 289.034218
4.945000, 288.994029
4.946000, 288.953834
4.947000, 288.913636
4.948000, 288.873433
4.949000, 288.833225
4.950000, 288.793013
4.951000, 288.752796
4.952000, 288.712575
4.953000, 288.672350
4.954000, 288.632120
4.955000, 288.591885
4.956000, 288.551646
